Frame No.,Marker No.,Top Left,,Top Right,,Bottom Right,,Bottom Left,,Top Left,,Top Right,,Bottom Right,,Bottom Left,
,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
116,1,280,199.343,317.153,194.277,316.699,226.479,280,230.543,0.21875,0.7231347222,0.2477757813,0.7301708333,0.2474210938,0.6854458333,0.21875,0.6798013889
116,2,777.815,166.831,821.028,167.516,822.905,200.373,779.427,199.887,0.6076679688,0.7682902778,0.641428125,0.7673388889,0.6428945313,0.7217041667,0.6089273438,0.7223791667
116,3,294.993,441.274,331.89,441.015,335.85,471.313,299.261,471.319,0.2304632813,0.3871194444,0.2592890625,0.3874791667,0.2623828125,0.3453986111,0.2337976563,0.3453902778
116,4,784.503,423.078,826.735,420.138,825.802,451.741,784.011,455.019,0.6128929688,0.4123916667,0.6458867188,0.416475,0.6451578125,0.3725819444,0.6125085938,0.3680291667
117,1,280,199.215,317.066,194.092,317.055,226.585,280,230.82,0.21875,0.7233125,0.2477078125,0.7304277778,0.2476992188,0.6852986111,0.21875,0.6794166667
117,2,777.87,166.727,821.273,167.882,822.74,200.394,779.323,199.96,0.6077109375,0.7684347222,0.6416195313,0.7668305556,0.642765625,0.721675,0.6088460938,0.7222777778
117,3,295.071,441,331.71,441,335.941,472.029,299.298,471.473,0.2305242188,0.3875,0.2591484375,0.3875,0.2624539063,0.3444041667,0.2338265625,0.3451763889
117,4,784.134,423.01,826.431,420.397,825.824,451.766,784.048,455.053,0.6126046875,0.4124861111,0.6456492188,0.4161152778,0.645175,0.3725472222,0.6125375,0.3679819444
118,1,280,199.125,317.345,193.932,317.666,226.249,280,230.491,0.21875,0.7234375,0.2479257813,0.73065,0.2481765625,0.6857652778,0.21875,0.6798736111
118,2,777.99,166.73,821.302,168.149,822.931,200.873,779.286,200.258,0.6078046875,0.7684305556,0.6416421875,0.7664597222,0.6429148438,0.7210097222,0.6088171875,0.7218638889
118,3,295.121,441.056,332.137,440.853,335.712,471.103,299.302,470.947,0.2305632813,0.3874222222,0.2594820313,0.3877041667,0.262275,0.3456902778,0.2338296875,0.3459069444
118,4,784.082,423.105,826.567,420.294,825.847,451.713,783.983,455.096,0.6125640625,0.4123541667,0.6457554688,0.4162583333,0.6451929688,0.3726208333,0.6124867188,0.3679222222
119,1,280.225,198.612,317.714,193.937,317.939,225.978,279.91,230.006,0.2189257813,0.72415,0.2482140625,0.7306430556,0.2483898438,0.6861416667,0.2186796875,0.6805472222
119,2,778.172,166.883,821.704,168.343,822.511,200.997,779.368,200.769,0.607946875,0.7682180556,0.64195625,0.7661902778,0.6425867188,0.7208375,0.60888125,0.7211541667
119,3,295.121,440.618,331.841,440.942,335.666,471.102,299.144,470.947,0.2305632813,0.3880305556,0.2592507813,0.3875805556,0.2622390625,0.3456916667,0.23370625,0.3459069444
119,4,784.062,423.165,826.229,420.35,825.883,451.82,783.881,454.941,0.6125484375,0.4122708333,0.6454914063,0.4161805556,0.6452210938,0.3724722222,0.6124070313,0.3681375
120,1,280,198.49,317.424,193.719,317.873,225.483,280,229.926,0.21875,0.7243194444,0.2479875,0.7309458333,0.2483382813,0.6868291667,0.21875,0.6806583333
120,2,777.806,167.185,821.292,168.325,822.518,201.07,779.438,200.787,0.6076609375,0.7677986111,0.641634375,0.7662152778,0.6425921875,0.7207361111,0.6089359375,0.7211291667
120,3,294.733,440.772,331.314,441.067,335.762,471.049,299.028,470.892,0.2302601563,0.3878166667,0.2588390625,0.3874069444,0.2623140625,0.3457652778,0.233615625,0.3459833333
120,4,784.167,423.128,826.229,420.324,825.884,451.759,783.659,454.973,0.6126304688,0.4123222222,0.6454914063,0.4162166667,0.645221875,0.3725569444,0.6122335938,0.3680930556
121,1,280,198.18,317.72,193.208,317.207,225.26,280,229.459,0.21875,0.72475,0.24821875,0.7316555556,0.2478179688,0.6871388889,0.21875,0.6813069444
121,2,777.887,166.728,820.938,168.103,822.68,200.682,779.305,199.89,0.6077242188,0.7684333333,0.6413578125,0.7665236111,0.64271875,0.721275,0.6088320313,0.722375
121,3,294.742,440.435,331.445,439.33,335.404,470.448,298.85,469.564,0.2302671875,0.3882847222,0.2589414063,0.3898194444,0.262034375,0.3466,0.2334765625,0.3478277778
121,4,783.962,422.495,826.183,419.941,825.753,451.187,783.684,454.398,0.6124703125,0.4132013889,0.6454554688,0.4167486111,0.6451195313,0.3733513889,0.612253125,0.3688916667
122,1,280,197.068,318.26,192.181,317.182,224.544,280,228.027,0.21875,0.7262944444,0.248640625,0.7330819444,0.2477984375,0.6881333333,0.21875,0.6832958333
122,2,777.794,166.398,821.001,167.275,822.571,199.896,779.303,198.896,0.6076515625,0.7688916667,0.6414070313,0.7676736111,0.6426335938,0.7223666667,0.6088304688,0.7237555556
122,3,294.65,438.812,331.515,438.493,335.181,469,298.787,469,0.2301953125,0.3905388889,0.2589960938,0.3909819444,0.2618601563,0.3486111111,0.2334273438,0.3486111111
122,4,783.924,421.464,826.198,419.018,825.416,450.415,783.252,453.37,0.612440625,0.4146333333,0.6454671875,0.4180305556,0.64485625,0.3744236111,0.611915625,0.3703194444
123,1,280,195.915,318,191.171,318,222.943,280,227.492,0.21875,0.7278958333,0.2484375,0.7344847222,0.2484375,0.6903569444,0.21875,0.6840388889
123,2,778.265,165.846,821.281,166.077,822.767,199,779.202,199,0.6080195313,0.7696583333,0.6416257813,0.7693375,0.6427867188,0.7236111111,0.6087515625,0.7236111111
123,3,294.648,437.121,331.496,437.095,335.284,468,298.657,468,0.23019375,0.3928875,0.25898125,0.3929236111,0.261940625,0.35,0.2333257813,0.35
123,4,783.926,420.908,826.229,418.308,825.3,449.819,783.057,452.605,0.6124421875,0.4154055556,0.6454914063,0.4190166667,0.644765625,0.3752513889,0.6117632813,0.3713819444
124,1,281.117,195.145,318,190.108,318,222.259,280.771,226.663,0.2196226563,0.7289652778,0.2484375,0.7359611111,0.2484375,0.6913069444,0.2193523438,0.6851902778
124,2,778.378,164.721,821.639,166.13,822.825,198.968,779.261,197.78,0.6081078125,0.7712208333,0.6419054688,0.7692638889,0.6428320313,0.7236555556,0.6087976563,0.7253055556
124,3,294.764,437.026,331.695,436.754,335.422,467.199,298.774,466.895,0.230284375,0.3930194444,0.2591367188,0.3933972222,0.2620484375,0.3511125,0.2334171875,0.3515347222
124,4,783.765,420.362,826.486,417.756,825.102,449.354,783.287,452.163,0.6123164063,0.4161638889,0.6456921875,0.4197833333,0.6446109375,0.3758972222,0.6119429688,0.3719958333
125,1,281.058,194.554,318.126,189.484,318.116,221.388,280.89,225.82,0.2195765625,0.7297861111,0.2485359375,0.7368277778,0.248528125,0.6925166667,0.2194453125,0.6863611111
125,2,778.568,164.831,821.722,165.086,823.178,198.081,779.894,197.961,0.60825625,0.7710680556,0.6419703125,0.7707138889,0.6431078125,0.7248875,0.6092921875,0.7250541667
125,3,294.761,436,331.649,436,335.58,467.045,299.083,466.89,0.2302820313,0.3944444444,0.2591007813,0.3944444444,0.262171875,0.3513263889,0.2336585938,0.3515416667
125,4,784.013,420.057,826.28,417.41,825.499,448.953,783.505,451.718,0.6125101563,0.4165875,0.64553125,0.4202638889,0.6449210938,0.3764541667,0.6121132813,0.3726138889
126,1,281,194.028,318.287,189.039,317.951,221.449,281,225.532,0.21953125,0.7305166667,0.2486617188,0.7374458333,0.2483992188,0.6924319444,0.21953125,0.6867611111
126,2,778.687,164.831,821.707,165.086,823.383,198.088,780.067,197.905,0.6083492188,0.7710680556,0.6419585938,0.7707138889,0.6432679688,0.7248777778,0.6094273438,0.7251319444
126,3,294.846,435.834,331.694,435.842,335.64,466.294,299.046,465.852,0.2303484375,0.394675,0.2591359375,0.3946638889,0.26221875,0.3523694444,0.2336296875,0.3529833333
126,4,784.104,419.709,826.165,417.486,825.821,448.768,783.484,451.651,0.61258125,0.4170708333,0.6454414063,0.4201583333,0.6451726563,0.3767111111,0.612096875,0.3727069444
127,1,281,193.414,318.622,188.741,318.398,220.748,281,225.179,0.21953125,0.7313694444,0.2489234375,0.7378597222,0.2487484375,0.6934055556,0.21953125,0.6872513889
127,2,778.856,164.546,822.063,165.21,823.627,197.925,780.555,197.386,0.60848125,0.7714638889,0.6422367188,0.7705416667,0.6434585938,0.7251041667,0.6098085938,0.7258527778
127,3,294.865,434.853,331.967,435.198,335.683,465.409,299.321,465.284,0.2303632813,0.3960375,0.2593492188,0.3955583333,0.2622523438,0.3535986111,0.2338445313,0.3537722222
127,4,784.034,419.42,826.312,417.284,825.841,448.638,783.734,451.436,0.6125265625,0.4174722222,0.64555625,0.4204388889,0.6451882813,0.3768916667,0.6122921875,0.3730055556
128,1,282.078,193.066,319.238,188.304,318.38,220.367,281.64,224.082,0.2203734375,0.7318527778,0.2494046875,0.7384666667,0.248734375,0.6939347222,0.22003125,0.688775
128,2,779.544,163.764,822.297,165.229,824.301,197.634,780.505,196.878,0.60901875,0.77255,0.6424195313,0.7705152778,0.6439851563,0.7255083333,0.6097695313,0.7265583333
128,3,295.102,434.697,332.024,434.82,335.843,465.103,299.237,464.947,0.2305484375,0.3962541667,0.25939375,0.3960833333,0.2623773438,0.3540236111,0.2337789063,0.3542402778
128,4,784.116,419.296,826.227,416.565,825.882,447.944,783.766,451.105,0.612590625,0.4176444444,0.6454898438,0.4214375,0.6452203125,0.3778555556,0.6123171875,0.3734652778
129,1,282.06,192.352,318.864,187.519,318.769,219.392,281.884,223.452,0.220359375,0.7328444444,0.2491125,0.7395569444,0.2490382813,0.6952888889,0.220221875,0.68965
129,2,779.74,163.335,822.726,164.289,824.183,197.079,780.412,196.431,0.609171875,0.7731458333,0.6427546875,0.7718208333,0.6438929688,0.7262791667,0.609696875,0.7271791667
129,3,295.289,434.239,332.087,433.239,335.916,464.769,299.391,463.808,0.2306945313,0.3968902778,0.2594429688,0.3982791667,0.262434375,0.3544875,0.2338992188,0.3558222222
129,4,784.061,418.218,826.119,416.052,825.942,447.151,783.879,450.257,0.6125476563,0.4191416667,0.6454054688,0.42215,0.6452671875,0.3789569444,0.6124054688,0.3746430556
130,1,282.114,191.465,319,186.716,319,218.652,281.767,223.007,0.2204015625,0.7340763889,0.24921875,0.7406722222,0.24921875,0.6963166667,0.2201304688,0.6902680556
130,2,779.537,162.598,822.707,163.192,824.133,196.006,780.551,195.443,0.6090132813,0.7741694444,0.6427398438,0.7733444444,0.6438539063,0.7277694444,0.6098054688,0.7285513889
130,3,295.355,432.799,332.14,433.105,336.005,463.535,299.278,462.821,0.2307460938,0.3988902778,0.259484375,0.3984652778,0.2625039063,0.3562013889,0.2338109375,0.3571930556
130,4,787.26,417.325,826.051,415.094,825.884,446.38,784.807,449.246,0.615046875,0.4203819444,0.6453523438,0.4234805556,0.645221875,0.3800277778,0.6131304688,0.3760472222
131,1,281.994,190.972,318.984,186.088,318.895,218.322,281.817,222.251,0.2203078125,0.7347611111,0.24920625,0.7415444444,0.2491367188,0.696775,0.2201695313,0.6913180556
131,2,779.572,161.591,822.402,162.205,823.71,195.084,780.184,194.958,0.609040625,0.7755680556,0.6425015625,0.7747152778,0.6435234375,0.72905,0.60951875,0.729225
131,3,295.022,432.347,331.964,432.855,335.684,463,299.274,463,0.2304859375,0.3995180556,0.259346875,0.3988125,0.262253125,0.3569444444,0.2338078125,0.3569444444
131,4,783.986,416.311,826.118,414.288,825.94,445.557,783.828,448.272,0.6124890625,0.4217902778,0.6454046875,0.4246,0.645265625,0.3811708333,0.612365625,0.3774
132,1,281,190.278,318.217,185.313,318.207,217.557,281,221.5,0.21953125,0.735725,0.2486070313,0.7426208333,0.2485992188,0.6978375,0.21953125,0.6923611111
132,2,779.124,160.625,821.778,161.664,823.254,194.367,780.221,193.534,0.608690625,0.7769097222,0.6420140625,0.7754666667,0.6431671875,0.7300458333,0.6095476563,0.7312027778
132,3,294.934,431.803,331.474,431.19,335.507,462.138,298.47,461.53,0.2304171875,0.4002736111,0.2589640625,0.401125,0.2621148438,0.3581416667,0.2331796875,0.3589861111
132,4,783.964,415.424,826.181,413.257,824.715,444.628,783.216,447.396,0.612471875,0.4230222222,0.6454539063,0.4260319444,0.6443085938,0.3824611111,0.6118875,0.3786166667
133,1,281,189.466,318.062,184.368,318.373,216.334,281,220.47,0.21953125,0.7368527778,0.2484859375,0.7439333333,0.2487289063,0.6995361111,0.21953125,0.6937916667
133,2,778.596,159.681,821.726,160.292,823.18,193,780.037,193,0.608278125,0.7782208333,0.6419734375,0.7773722222,0.643109375,0.7319444444,0.6094039063,0.7319444444
133,3,294.877,430.419,331.747,430.611,335.619,461,299.107,461,0.2303726563,0.4021958333,0.2591773438,0.4019291667,0.2622023438,0.3597222222,0.2336773438,0.3597222222
133,4,784.153,414.17,826.154,412.039,825.575,443.54,783.579,445.855,0.6126195313,0.4247638889,0.6454328125,0.4277236111,0.6449804688,0.3839722222,0.6121710938,0.3807569444
134,1,282.062,188.149,319.078,182.884,319.22,214.995,281.884,219.362,0.2203609375,0.7386819444,0.2492796875,0.7459944444,0.249390625,0.7013958333,0.220221875,0.6953305556
134,2,779.604,157.999,822.728,159.3,824.351,191.677,780.779,190.839,0.609065625,0.7805569444,0.64275625,0.77875,0.6440242188,0.7337819444,0.6099835938,0.7349458333
134,3,295.942,429,332.794,429,336.619,460,299.992,460,0.2312046875,0.4041666667,0.2599953125,0.4041666667,0.2629835938,0.3611111111,0.23436875,0.3611111111
134,4,785.464,413.238,827.179,410.648,826.814,441.922,784.328,445.02,0.61364375,0.4260583333,0.6462335938,0.4296555556,0.6459484375,0.3862194444,0.61275625,0.3819166667
135,1,283,187.369,320.225,182.251,319.896,214.373,283,218.692,0.22109375,0.7397652778,0.2501757813,0.7468736111,0.24991875,0.7022597222,0.22109375,0.6962611111
135,2,780.508,157.279,823.702,158.295,825.085,191.128,781.798,190.506,0.609771875,0.7815569444,0.6435171875,0.7801458333,0.6445976563,0.7345444444,0.6107796875,0.7354083333
135,3,296.639,428.929,333.652,428.97,337.308,459.093,300.469,458.953,0.2317492188,0.4042652778,0.260665625,0.4042083333,0.263521875,0.3623708333,0.2347414063,0.3625652778
135,4,785.75,412.455,828.196,410.083,827.515,441.342,785.239,444.314,0.6138671875,0.4271458333,0.647028125,0.4304402778,0.6464960938,0.387025,0.6134679688,0.3828972222
136,1,283,187.18,320.256,181.749,319.805,213.987,283,218.242,0.22109375,0.7400277778,0.2502,0.7475708333,0.2498476563,0.7027958333,0.22109375,0.6968861111
136,2,780.628,156.653,823.639,157.79,825.215,190.318,781.804,189.849,0.609865625,0.7824263889,0.6434679688,0.7808472222,0.6446992188,0.7356694444,0.610784375,0.7363208333
136,3,296.416,428.794,333.622,429.042,336.962,459.186,300.342,458.906,0.231575,0.4044527778,0.2606421875,0.4041083333,0.2632515625,0.3622416667,0.2346421875,0.3626305556
136,4,785.29,411.744,828.164,409.626,826.706,440.808,785.375,443.747,0.6135078125,0.4281333333,0.647003125,0.431075,0.6458640625,0.3877666667,0.6135742188,0.3836847222
137,1,282.06,186.524,319.238,181.57,318.886,213.588,281.882,217.86,0.220359375,0.7409388889,0.2494046875,0.7478194444,0.2491296875,0.70335,0.2202203125,0.6974166667
137,2,779.776,155.716,822.917,157.111,824.439,189.378,780.96,188.829,0.6092,0.7837277778,0.6429039063,0.7817902778,0.6440929688,0.736975,0.610125,0.7377375
137,3,295.619,428.505,332.488,427.375,336.169,458.419,299.383,457.985,0.2309523438,0.4048541667,0.25975625,0.4064236111,0.2626320313,0.3633069444,0.2338929688,0.3639097222
137,4,783.866,410.855,827.176,408.597,825.69,439.903,784.696,442.856,0.6123953125,0.4293680556,0.64623125,0.4325041667,0.6450703125,0.3890236111,0.61304375,0.3849222222
138,1,279.98,186.122,317.868,180.675,317.944,212.465,280.078,217.4,0.218734375,0.7414972222,0.248334375,0.7490625,0.24839375,0.7049097222,0.2188109375,0.6980555556
138,2,778.394,154.629,821.612,155.854,822.51,188.17,779.207,187.913,0.6081203125,0.7852375,0.641884375,0.7835361111,0.6425859375,0.7386527778,0.6087554688,0.7390097222
138,3,293.89,427.096,330.595,426.792,334.399,457.42,297.84,457.333,0.2296015625,0.4068111111,0.2582773438,0.4072333333,0.2612492188,0.3646944444,0.2326875,0.3648152778
138,4,783.093,409.534,825.119,407.12,824.94,438.592,782.207,441.494,0.6117914063,0.4312027778,0.6446242188,0.4345555556,0.644484375,0.3908444444,0.6110992188,0.3868138889
139,1,278.172,184.881,315.187,179.695,314.57,211.565,277.839,216.025,0.217321875,0.7432208333,0.2462398438,0.7504236111,0.2457578125,0.7061597222,0.2170617188,0.6999652778
139,2,775.599,152.991,818.872,154.327,820.452,186.712,777.008,185.707,0.6059367188,0.7875125,0.63974375,0.7856569444,0.640978125,0.7406777778,0.6070375,0.7420736111
139,3,291.341,426.449,328.072,425.545,331.85,456.444,295.519,456.444,0.2276101563,0.4077097222,0.25630625,0.4089652778,0.2592578125,0.36605,0.2308742188,0.36605
139,4,780.107,407.839,822.435,405.385,821.792,436.73,779.777,439.719,0.6094585938,0.4335569444,0.6425273438,0.4369652778,0.642025,0.3934305556,0.6092007813,0.3892791667
140,1,274.357,183.852,311.86,178.166,311.592,210.221,274.678,214.556,0.2143414063,0.74465,0.243640625,0.7525472222,0.24343125,0.7080263889,0.2145921875,0.7020055556
140,2,771.594,150.723,814.813,152.142,816.549,184.403,773.242,183.808,0.6028078125,0.7906625,0.6365726563,0.7886916667,0.6379289063,0.7438847222,0.6040953125,0.7447111111
140,3,287.493,425.086,323.646,423.962,327.839,455,291.52,455,0.2246039063,0.4096027778,0.2528484375,0.4111638889,0.2561242188,0.3680555556,0.22775,0.3680555556
140,4,775.92,405.501,818.149,402.931,817.658,434.46,775.782,437.299,0.6061875,0.4368041667,0.6391789063,0.4403736111,0.6387953125,0.3965833333,0.6060796875,0.3926402778
141,1,269.465,182.029,304.849,176.546,305.773,207.993,268.44,213.319,0.2105195313,0.7471819444,0.2381632813,0.7547972222,0.2388851563,0.7111208333,0.20971875,0.7037236111
141,2,766.374,148.124,808.891,149.289,810.105,181.409,767.37,180.761,0.5987296875,0.7942722222,0.6319460938,0.7926541667,0.6328945313,0.7480430556,0.5995078125,0.7489430556
141,3,281.837,423.189,317.971,422.086,321.176,452.28,285.472,452.93,0.2201851563,0.4122375,0.2484148438,0.4137694444,0.25091875,0.3718333333,0.223025,0.3709305556
141,4,769.918,402.246,811.282,400.303,811.089,431.242,770.165,434.216,0.6014984375,0.441325,0.6338140625,0.4440236111,0.6336632813,0.4010527778,0.6016914063,0.3969222222
142,1,261.779,179.922,297.326,174.175,297.83,205.449,261.807,210.201,0.2045148438,0.7501083333,0.2322859375,0.7580902778,0.2326796875,0.7146541667,0.2045367188,0.7080541667
142,2,758.009,144.666,800.756,145.227,801.191,177.393,759.738,177.088,0.5921945313,0.799075,0.625590625,0.7982958333,0.6259304688,0.7536208333,0.5935453125,0.7540444444
142,3,273.426,419.269,309.341,418.775,312.888,449.113,277.594,449.391,0.2136140625,0.4176819444,0.2416726563,0.4183680556,0.24444375,0.3762319444,0.2168703125,0.3758458333
142,4,761.115,398.324,802.778,396.175,801.775,427.119,760.766,430.057,0.5946210938,0.4467722222,0.6271703125,0.4497569444,0.6263867188,0.4067791667,0.5943484375,0.4026986111
143,1,252.223,175.823,288.118,170.232,287.939,201.77,251.544,207.007,0.1970492188,0.7558013889,0.2250921875,0.7635666667,0.2249523438,0.7197638889,0.19651875,0.7124902778
143,2,747.528,139.746,789.524,140.519,791.114,173.042,748.822,171.972,0.58400625,0.8059083333,0.616815625,0.8048347222,0.6180578125,0.7596638889,0.5850171875,0.76115
143,3,263.104,415.099,298.464,414.772,302.752,444.979,267.26,445.327,0.20555,0.4234736111,0.233175,0.4239277778,0.236525,0.3819736111,0.208796875,0.3814902778
143,4,749.706,393.072,791.325,390.736,790.843,421.623,750.05,424.479,0.5857078125,0.4540666667,0.6182226563,0.4573111111,0.6178460938,0.4144125,0.5859765625,0.4104458333
144,1,241.251,170.617,276.513,164.917,275.852,196.551,240.238,201.235,0.1884773438,0.7630319444,0.2160257813,0.7709486111,0.215509375,0.7270125,0.1876859375,0.7205069444
144,3,251.987,409.177,287.237,408.597,291.241,439,256.034,439,0.1968648438,0.4316986111,0.2244039063,0.4325041667,0.2275320313,0.3902777778,0.2000265625,0.3902777778
144,4,737.88,385.096,778.72,383.24,778.467,413.874,737.618,416.177,0.57646875,0.4651444444,0.608375,0.4677222222,0.6081773438,0.425175,0.5762640625,0.4219763889
145,1,229.167,164.51,264.325,158.461,263.836,189.554,228.657,195.082,0.1790367188,0.7715138889,0.2065039063,0.7799152778,0.206121875,0.7367305556,0.1786382813,0.7290527778
145,3,240.408,403.426,275.047,401.972,278.752,431.869,244.442,432.715,0.18781875,0.4396861111,0.2148804688,0.4417055556,0.217775,0.4001819444,0.1909703125,0.3990069444
146,1,217.281,158.768,252.249,152.234,251.883,183.533,216.142,189.149,0.1697507813,0.7794888889,0.1970695313,0.7885638889,0.1967835938,0.7450930556,0.1688609375,0.7372930556
146,3,228.526,397.252,263.032,395.647,266.637,425.349,232.693,426.7,0.1785359375,0.4482611111,0.20549375,0.4504902778,0.2083101563,0.4092375,0.1817914063,0.4073611111
147,1,205.576,153.209,240.547,146.291,239.73,177.448,204.812,183.61,0.16060625,0.7872097222,0.1879273438,0.7968180556,0.1872890625,0.7535444444,0.160009375,0.7449861111
147,2,695.51,107.586,737.636,108.529,738.887,140.267,696.053,139.752,0.5433671875,0.850575,0.576278125,0.8492652778,0.5772554688,0.8051847222,0.5437914063,0.8059
147,3,217.41,391.287,251.711,388.981,255.671,419.197,221.656,420.948,0.1698515625,0.4565458333,0.1966492188,0.4597486111,0.1997429688,0.4177819444,0.17316875,0.41535
148,1,195,148.262,229.732,141.072,228.575,171.727,195,177.989,0.15234375,0.7940805556,0.179478125,0.8040666667,0.1785742188,0.7614902778,0.15234375,0.7527930556
148,2,682.974,99.5437,725.66,100.899,727.325,132.197,684.22,131.969,0.5335734375,0.8617448611,0.566921875,0.8598625,0.5682226563,0.8163930556,0.534546875,0.8167097222
148,3,207.449,386.006,241.667,383.597,245.636,413.976,211.754,415.637,0.1620695313,0.4638805556,0.1888023438,0.4672263889,0.191903125,0.4250333333,0.1654328125,0.4227263889
148,4,686.57,351.985,728.047,349.624,729.183,380.613,687.116,383.48,0.5363828125,0.5111319444,0.5687867188,0.5144111111,0.5696742188,0.4713708333,0.536809375,0.4673888889
149,1,186.519,144.577,220.039,137.126,220.079,167.503,185.614,174.274,0.1457179688,0.7991986111,0.1719054688,0.8095472222,0.1719367188,0.7673569444,0.1450109375,0.7579527778
149,2,672.539,93.7854,715.332,94.2235,716.355,126.236,673.481,126.017,0.5254210938,0.8697425,0.558853125,0.8691340278,0.5596523438,0.8246722222,0.5261570313,0.8249763889
149,3,199.141,382.357,233.133,379.967,237.21,410.611,203.248,412.085,0.1555789063,0.4689486111,0.1821351563,0.4722680556,0.1853203125,0.4297069444,0.1587875,0.4276597222
149,4,676.549,346.759,718.851,343.856,719.146,374.799,676.942,378.336,0.5285539063,0.5183902778,0.5616023438,0.5224222222,0.5618328125,0.4794458333,0.5288609375,0.4745333333
150,1,179.17,142.311,213.399,134.29,212.28,165.477,178.668,172.397,0.1399765625,0.8023458333,0.1667179688,0.8134861111,0.16584375,0.7701708333,0.139584375,0.7605597222
150,2,664.034,89.917,707.234,90.0422,708.236,122,663.724,122,0.5187765625,0.8751152778,0.5525265625,0.8749413889,0.553309375,0.8305555556,0.518534375,0.8305555556
150,3,192.53,380.87,226.301,377.944,230.491,408.647,197.088,409.931,0.1504140625,0.4710138889,0.1767976563,0.4750777778,0.1800710938,0.4324347222,0.153975,0.4306513889
150,4,668.707,342.632,711.904,339.672,711.858,371.135,669.371,374.393,0.5224273438,0.5241222222,0.556175,0.5282333333,0.5561390625,0.4845347222,0.5229460938,0.4800097222
151,1,173.273,140.947,207.513,133.102,206.741,164.285,172.896,171.23,0.1353695313,0.8042402778,0.1621195313,0.8151361111,0.1615164063,0.7718263889,0.135075,0.7621805556
151,2,656.934,87,700.218,87,701.481,119.044,657.458,119.044,0.5132296875,0.8791666667,0.5470453125,0.8791666667,0.5480320313,0.8346611111,0.5136390625,0.8346611111
151,3,187.742,379.131,221.473,376.192,225.812,406.678,192.356,409.283,0.1466734375,0.4734291667,0.1730257813,0.4775111111,0.176415625,0.4351694444,0.150278125,0.4315513889
151,4,662.758,340.205,706,336.84,706,368.578,663.109,372.147,0.5177796875,0.5274930556,0.5515625,0.5321666667,0.5515625,0.4880861111,0.5180539063,0.4831291667
152,1,169.599,140.121,203.769,131.832,202.534,162.767,168.804,169.846,0.1324992188,0.8053875,0.1591945313,0.8169,0.1582296875,0.7739347222,0.131878125,0.7641027778
152,2,651.839,84.8821,695.692,85.1154,696.309,116.931,652.209,117.17,0.5092492188,0.8821081944,0.543509375,0.8817841667,0.5439914063,0.8375958333,0.5095382813,0.8372638889
152,3,184.285,378.518,217.828,375.07,222.235,405.598,188.658,407.861,0.1439726563,0.4742805556,0.170178125,0.4790694444,0.1736210938,0.4366694444,0.1473890625,0.4335263889
152,4,658.366,338.306,702,335.093,702,366.637,659.24,370.596,0.5143484375,0.5301305556,0.5484375,0.5345930556,0.5484375,0.4907819444,0.51503125,0.4852833333
153,1,167.122,139.012,200.702,131.208,199.74,162.156,166.768,169.304,0.1305640625,0.8069277778,0.1567984375,0.8177666667,0.156046875,0.7747833333,0.1302875,0.7648555556
153,2,648.276,83.1526,692.54,84.3037,693.654,115.749,649.275,116.036,0.506465625,0.8845102778,0.541046875,0.8829115278,0.5419171875,0.8392375,0.5072460938,0.8388388889
153,3,181.791,377.309,215.457,374.079,219.811,404.666,186.514,407.348,0.1420242188,0.4759597222,0.1683257813,0.4804458333,0.1717273438,0.4379638889,0.1457140625,0.4342388889
153,4,655.394,337.143,698.851,333.593,699.161,365.586,656.248,369.066,0.5120265625,0.5317458333,0.5459773438,0.5366763889,0.5462195313,0.4922416667,0.51269375,0.4874083333
154,1,165.062,138.419,199.223,130.256,198.135,161.014,164.88,168.428,0.1289546875,0.8077513889,0.1556429688,0.8190888889,0.1547929688,0.7763694444,0.1288125,0.7660722222
154,2,645.948,81.9252,690.341,82.1766,691.765,114.549,647.331,114.775,0.504646875,0.886215,0.5393289063,0.8858658333,0.5404414063,0.8409041667,0.5057273438,0.8405902778
154,3,180.366,376.317,213.868,373.338,218.522,403.952,185.106,406.383,0.1409109375,0.4773375,0.167084375,0.481475,0.1707203125,0.4389555556,0.1446140625,0.4355791667
154,4,653.791,335.753,696.794,332.68,697.522,364.464,654.266,368.046,0.5107742188,0.5336763889,0.5443703125,0.5379444444,0.5449390625,0.4938,0.5111453125,0.488825
155,1,164.961,137.423,198.329,129.627,197.824,160.888,163.72,168.188,0.1288757813,0.8091347222,0.1549445313,0.8199625,0.15455,0.7765444444,0.12790625,0.7664055556
155,2,645.678,81.4478,689.686,81.8537,690.622,113.551,645.993,113.819,0.5044359375,0.8868780556,0.5388171875,0.8863143056,0.5395484375,0.8422902778,0.5046820313,0.8419180556
155,3,179.932,376.349,213.591,373.184,218.014,403.405,184.742,405.805,0.140571875,0.4772930556,0.1668679688,0.4816888889,0.1703234375,0.4397152778,0.1443296875,0.4363819444
155,4,652.884,335.248,696.44,331.863,697.199,363.742,654.269,367.373,0.510065625,0.5343777778,0.54409375,0.5390791667,0.5446867188,0.4948027778,0.5111476563,0.4897597222
156,1,164.665,137.405,198.304,129.485,197.849,160.456,163.746,167.787,0.1286445313,0.8091597222,0.154925,0.8201597222,0.1545695313,0.7771444444,0.1279265625,0.7669625
156,2,645.145,80.9216,689.785,81.04,690.294,113,646.238,113,0.5040195313,0.8876088889,0.5388945313,0.8874444444,0.5392921875,0.8430555556,0.5048734375,0.8430555556
