Frame No.,Marker No.,Top Left,,Top Right,,Bottom Right,,Bottom Left,,Top Left,,Top Right,,Bottom Right,,Bottom Left,
,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
88,2,721.378,54.963,765.635,56.2704,766.783,87.9163,722.512,87.5896,0.563576563,0.9236625,0.598152344,0.921846667,0.599049219,0.877894028,0.5644625,0.878347778
88,3,240.972,348.797,276.862,345.231,281.232,376.439,245.808,379.237,0.188259375,0.515559722,0.216298438,0.5205125,0.2197125,0.477168056,0.1920375,0.473281944
88,4,729.885,309.576,773.131,307.105,773.248,339.134,730.05,342.309,0.570222656,0.570033333,0.604008594,0.573465278,0.6041,0.528980556,0.570351563,0.524570833
89,1,222.838,109.466,259.405,101.179,258.816,131.877,223.312,139.155,0.174092188,0.847963889,0.202660156,0.859473611,0.2022,0.8168375,0.1744625,0.806729167
89,2,719.898,54.9316,764.088,55.1605,765.997,87.2492,721.42,86.8793,0.562420313,0.923706111,0.59694375,0.923388194,0.598435156,0.878820556,0.563609375,0.879334306
89,3,239.937,348.186,275.634,344.514,280.024,375.637,244.392,378.084,0.187450781,0.516408333,0.215339063,0.521508333,0.21876875,0.478281944,0.19093125,0.474883333
89,4,728.769,309.021,772.117,306.42,771.935,338.384,729.095,341.533,0.569350781,0.570804167,0.603216406,0.574416667,0.603074219,0.530022222,0.569605469,0.525648611
90,1,222,108.66,258.105,99.9633,257.962,130.621,222,138.235,0.1734375,0.849083333,0.201644531,0.861162083,0.201532813,0.818581944,0.1734375,0.808006944
90,2,718.465,53.9153,762.863,54.0441,764.42,86.1624,719.952,85.9211,0.561300781,0.925117639,0.595986719,0.92493875,0.597203125,0.88033,0.5624625,0.880665139
90,3,238.666,346.899,274.415,343.37,278.718,374.592,243.382,377.205,0.186457813,0.518195833,0.214386719,0.523097222,0.217748438,0.479733333,0.190142188,0.476104167
90,4,726.808,307.553,770.802,305.048,771.082,336.976,727.785,340.033,0.56781875,0.572843056,0.602189063,0.576322222,0.602407813,0.531977778,0.568582031,0.527731944
91,1,221,107.289,257.119,98.6829,256.931,129.701,221,137.646,0.17265625,0.8509875,0.200874219,0.862940417,0.200727344,0.819859722,0.17265625,0.808825
91,2,717.755,52.0369,761.639,53.3378,763.443,85.0917,718.542,84.7262,0.560746094,0.927726528,0.595030469,0.925919722,0.596439844,0.881817083,0.561360938,0.882324722
91,3,237.935,345.74,273.458,341.945,278.01,372.974,242.367,375.685,0.185886719,0.519805556,0.213639063,0.525076389,0.217195313,0.481980556,0.189349219,0.478215278
91,4,725.943,306.225,770,303.722,770,335.709,727.053,338.787,0.567142969,0.5746875,0.6015625,0.578163889,0.6015625,0.5337375,0.568010156,0.5294625
92,1,221,105.729,256.234,97.5862,256.579,128.603,221,136.2,0.17265625,0.853154167,0.200182813,0.864463611,0.200452344,0.821384722,0.17265625,0.810833333
92,2,716.97,50.6965,761.499,52.2234,762.921,83.76,718.38,82.9029,0.560132813,0.929588194,0.594921094,0.9274675,0.596032031,0.883666667,0.561234375,0.884857083
92,3,237.486,344.27,272.953,340.928,277.632,371.871,242.07,374.503,0.185535938,0.521847222,0.213244531,0.526488889,0.2169,0.4835125,0.189117188,0.479856944
92,4,726,305.147,769.121,302.498,769.121,334.706,726,337.507,0.5671875,0.576184722,0.600875781,0.579863889,0.600875781,0.535130556,0.5671875,0.531240278
93,1,221.069,104.627,256.398,96.3095,255.896,127.469,220.872,135.125,0.172710156,0.854684722,0.200310938,0.866236806,0.19991875,0.822959722,0.17255625,0.812326389
93,2,716.916,49.7089,761.609,51.0319,762.541,82.8046,718.311,81.8445,0.560090625,0.930959861,0.595007031,0.929122361,0.595735156,0.884993611,0.561180469,0.886327083
93,3,237.204,343.376,272.72,339.89,277.352,370.409,241.73,373.603,0.185315625,0.523088889,0.2130625,0.527930556,0.21668125,0.485543056,0.188851563,0.481106944
93,4,725.555,304.011,769,301.348,769,333.549,726.172,336.414,0.566839844,0.5777625,0.60078125,0.581461111,0.60078125,0.5367375,0.567321875,0.532758333
94,1,221.127,103.585,256.223,95.4309,255.893,126.483,220.771,134.09,0.172755469,0.856131944,0.200174219,0.867457083,0.199916406,0.824329167,0.172477344,0.813763889
94,2,716.626,48.7,761.178,49.9309,762.594,81.5704,718.33,80.7656,0.559864063,0.932361111,0.594670313,0.930651528,0.595776563,0.886707778,0.561195313,0.887825556
94,3,237.202,342.586,272.624,339.144,277.296,369.855,241.625,372.889,0.185314063,0.524186111,0.2129875,0.528966667,0.2166375,0.4863125,0.188769531,0.482098611
94,4,725.591,302.983,768.772,300.463,769.18,332.564,726.049,335.512,0.566867969,0.579190278,0.600603125,0.582690278,0.600921875,0.538105556,0.567225781,0.534011111
95,1,221.151,103.529,256.113,95.1864,255.947,126.419,220.606,134.123,0.172774219,0.856209722,0.200088281,0.867796667,0.199958594,0.824418056,0.172348438,0.813718056
95,2,716.754,48.4415,761.338,49.2404,762.457,81.0324,718.414,80.6902,0.559964063,0.932720139,0.594795313,0.931610556,0.595669531,0.887455,0.561260938,0.887930278
95,3,237.311,342.82,272.851,338.784,277.306,370.153,241.684,372.6,0.185399219,0.523861111,0.213164844,0.529466667,0.216645313,0.485898611,0.188815625,0.4825
95,4,725.768,302.469,769,300.022,769,332.078,726.107,335.148,0.56700625,0.579904167,0.60078125,0.583302778,0.60078125,0.538780556,0.567271094,0.534516667
96,1,220.986,103.656,256.235,95.3912,255.873,126.411,220.53,134.221,0.172645313,0.856033333,0.200183594,0.867512222,0.199900781,0.824429167,0.172289063,0.813581944
96,2,716.557,48.1083,760.969,49.2971,762.537,81.0871,718.29,80.7256,0.559810156,0.933182917,0.594507031,0.931531806,0.595732031,0.887379028,0.561164063,0.887881111
96,3,237.249,342.569,272.588,338.837,277.754,370.108,241.982,372.98,0.185350781,0.524209722,0.212959375,0.529393056,0.216995313,0.485961111,0.189048438,0.481972222
96,4,725.767,302.312,769,300.097,769,331.968,726.107,335.168,0.567005469,0.580122222,0.60078125,0.583198611,0.60078125,0.538933333,0.567271094,0.534488889
97,1,221,103.614,256.125,95.4972,256.31,126.419,221,134.074,0.17265625,0.856091667,0.200097656,0.867365,0.200242188,0.824418056,0.17265625,0.813786111
97,2,716.928,47.9879,761.372,49.3118,762.815,81.0424,718.35,80.7271,0.5601,0.933350139,0.594821875,0.931511389,0.595949219,0.887441111,0.561210938,0.887879028
97,3,237.995,342.352,273.535,338.67,278.054,369.8,242.574,372.712,0.185933594,0.524511111,0.213699219,0.529625,0.217229688,0.486388889,0.189510938,0.482344444
97,4,725.966,302.38,769.899,299.85,770.049,331.966,727.21,335.069,0.567160938,0.580027778,0.601483594,0.583541667,0.601600781,0.538936111,0.568132813,0.534626389
98,1,223,103.257,258.874,95.0575,259.072,125.897,223,133.863,0.17421875,0.8565875,0.202245313,0.867975694,0.2024,0.825143056,0.17421875,0.814079167
98,2,719.596,47.8949,763.539,49.3041,765.218,81.0117,720.839,80.8013,0.562184375,0.933479306,0.596514844,0.931522083,0.597826563,0.88748375,0.563155469,0.887775972
98,3,241.778,341.746,277.394,338.404,281.947,369.652,246.809,372.329,0.188889063,0.525352778,0.216714063,0.529994444,0.220271094,0.486594444,0.192819531,0.482876389
98,4,730.673,302.327,773.499,300.206,774.278,332.583,731.13,335.195,0.570838281,0.580101389,0.604296094,0.583047222,0.604904688,0.538079167,0.571195313,0.534451389
99,1,230.934,102.778,266.072,94.5888,266.889,125.307,231.117,133.064,0.180417188,0.857252778,0.20786875,0.868626667,0.208507031,0.8259625,0.180560156,0.815188889
99,2,728.124,48.6819,771.032,49.9917,773.542,81.8454,730.746,80.8249,0.568846875,0.93238625,0.60236875,0.930567083,0.604329688,0.886325833,0.570895313,0.887743194
99,3,251.389,341.742,286.052,338.332,290.682,369.253,255.991,371.906,0.196397656,0.525358333,0.223478125,0.530094444,0.227095313,0.487148611,0.199992969,0.483463889
99,4,741.286,303.404,783.063,301.176,783.813,333.62,742.37,336.235,0.579129688,0.578605556,0.611767969,0.5817,0.612353906,0.536638889,0.579976563,0.533006944
100,1,243.348,102.347,277.271,94.9032,277.259,125.737,242.317,132.979,0.190115625,0.857851389,0.216617969,0.86819,0.216608594,0.825365278,0.189310156,0.815306944
100,2,741.407,49.753,783.014,50.9847,785.855,83.0494,743.453,82.3532,0.579224219,0.930898611,0.611729688,0.929187917,0.613949219,0.884653611,0.580822656,0.885620556
100,3,263.984,341.777,298.552,338.388,303.213,369.553,269.528,372.033,0.2062375,0.525309722,0.23324375,0.530016667,0.236885156,0.486731944,0.21056875,0.4832875
109,4,967.535,339.376,1003.4,339.135,1002.78,371.135,963.564,371.459,0.755886719,0.528644444,0.78390625,0.528979167,0.783421875,0.484534722,0.752784375,0.484084722
110,4,983.83,343.654,1021.07,344.182,1019.83,376,982.739,376,0.768617188,0.522702778,0.797710938,0.521969444,0.796742188,0.477777778,0.767764844,0.477777778
111,3,500.985,344.072,539.748,344.017,541.551,376.208,503.635,375.102,0.391394531,0.522122222,0.421678125,0.522198611,0.423086719,0.477488889,0.393464844,0.479025
112,1,498.48,101.168,538.091,96.5324,538.193,128.749,499.612,132.504,0.3894375,0.859488889,0.420383594,0.865927222,0.420463281,0.821181944,0.390321875,0.815966667
112,3,515.605,344.673,554.237,345.001,556.143,376.774,517.618,375.716,0.402816406,0.5212875,0.432997656,0.520831944,0.434486719,0.476702778,0.404389063,0.478172222
112,4,1013.16,350.344,1049.74,350.937,1047.7,383.005,1010.65,382.78,0.79153125,0.513411111,0.820109375,0.5125875,0.818515625,0.468048611,0.789570313,0.468361111
113,1,512.495,101.117,552.37,96.8841,552.762,128.922,512.788,132.621,0.400386719,0.859559722,0.431539063,0.86543875,0.431845313,0.820941667,0.400615625,0.815804167
113,2,1017.42,95.6594,1055.65,100.275,1057.65,132.505,1020.84,128.4,0.794859375,0.867139722,0.824726563,0.860729167,0.826289063,0.815965278,0.79753125,0.821666667
113,3,528.221,344.697,567.321,345.134,569.466,377.057,530.607,375.697,0.412672656,0.521254167,0.443219531,0.520647222,0.444895313,0.476309722,0.414536719,0.478198611
113,4,1024.37,352.73,1060.94,353.13,1059.34,384.904,1022.12,385.047,0.800289063,0.510097222,0.828859375,0.509541667,0.827609375,0.465411111,0.79853125,0.4652125
114,1,525.604,100.977,565.321,96.9463,566.961,128.924,526.636,132.331,0.410628125,0.859754167,0.441657031,0.865352361,0.442938281,0.820938889,0.411434375,0.816206944
114,2,1029.5,98.1001,1066.59,102.589,1070.57,135.208,1032.94,130.63,0.804296875,0.863749861,0.833273438,0.857515278,0.836382813,0.812211111,0.806984375,0.818569444
114,3,540.481,344.611,580.325,345.159,582.237,377.145,543.668,375.805,0.422250781,0.521373611,0.453378906,0.5206125,0.454872656,0.4761875,0.424740625,0.478048611
114,4,1036.04,354.63,1072.69,355.695,1070.54,387.525,1033.88,386.779,0.80940625,0.507458333,0.838039063,0.505979167,0.836359375,0.461770833,0.80771875,0.462806944
115,1,538.792,100.92,578.721,97.0305,580.281,128.994,539.576,132.654,0.42093125,0.859833333,0.452125781,0.865235417,0.453344531,0.820841667,0.42154375,0.815758333
115,2,1041.87,100.282,1078.14,105.12,1081.5,137.81,1044.14,131.909,0.813960938,0.860719444,0.842296875,0.854,0.844921875,0.808597222,0.815734375,0.816793056
115,3,553.015,344.826,592.904,345.085,594.946,377.409,555.461,375.87,0.432042969,0.521075,0.46320625,0.520715278,0.464801563,0.475820833,0.433953906,0.477958333
115,4,1047.04,357.388,1083.4,357.612,1080.63,389.693,1044.98,388.914,0.818,0.503627778,0.84640625,0.503316667,0.844242188,0.458759722,0.816390625,0.459841667
116,1,549.364,100.977,589.751,97.5133,591.943,129.575,550.824,132.487,0.429190625,0.859754167,0.460742969,0.864564861,0.462455469,0.820034722,0.43033125,0.815990278
116,2,1051.05,102.154,1088.38,107.342,1091.41,139.641,1053.76,134.711,0.821132813,0.858119444,0.850296875,0.850913889,0.852664063,0.806054167,0.82325,0.812901389
116,3,562.525,344.682,603.024,345.713,605.056,377.55,564.789,375.873,0.439472656,0.521275,0.4711125,0.519843056,0.4727,0.475625,0.441241406,0.477954167
116,4,1055.26,358.702,1091.51,359.44,1089.02,391.509,1052.76,390.728,0.824421875,0.501802778,0.852742188,0.500777778,0.850796875,0.4562375,0.82246875,0.457322222
117,1,557.836,100.916,598.729,97.408,600.292,129.656,559.148,132.402,0.435809375,0.859838889,0.467757031,0.864711111,0.468978125,0.819922222,0.436834375,0.816108333
117,2,1058.3,104.027,1095.41,109.306,1098.44,141.673,1060.86,136.591,0.826796875,0.855518056,0.855789063,0.848186111,0.85815625,0.803231944,0.828796875,0.810290278
117,3,569.653,344.615,609.828,345.78,612.368,377.689,571.576,376.033,0.445041406,0.521368056,0.476428125,0.51975,0.4784125,0.475431944,0.44654375,0.477731944
117,4,1060.69,360.588,1097.71,361.499,1094.76,393.296,1058.2,392.854,0.828664063,0.499183333,0.857585938,0.497918056,0.85528125,0.453755556,0.82671875,0.454369444
118,1,563.722,101.013,605.253,97.5572,606.266,129.704,564.434,132.572,0.440407813,0.859704167,0.472853906,0.864503889,0.473645313,0.819855556,0.440964063,0.815872222
118,2,1063.38,106.02,1100.55,111.27,1103.16,143.252,1065.81,138.323,0.830765625,0.85275,0.859804688,0.845458333,0.86184375,0.801038889,0.832664063,0.807884722
118,3,573.999,344.542,615.396,346.211,616.234,377.969,575.747,376.135,0.448436719,0.521469444,0.480778125,0.519151389,0.481432813,0.475043056,0.449802344,0.477590278
118,4,1065.69,362.112,1101.49,363.583,1097.98,395.335,1063.91,394.374,0.832570313,0.497066667,0.860539063,0.495023611,0.857796875,0.450923611,0.831179688,0.452258333
119,1,566.905,101.353,608.534,97.8006,609.483,129.759,567.394,132.74,0.442894531,0.859231944,0.475417188,0.864165833,0.476158594,0.819779167,0.443276563,0.815638889
119,2,1065.81,107.142,1103.28,112.637,1105.41,144.372,1068.6,139.713,0.832664063,0.851191667,0.8619375,0.843559722,0.863601563,0.799483333,0.83484375,0.805954167
119,3,576.038,344.914,617.022,346.342,618.484,378.147,577.575,376.558,0.450029688,0.520952778,0.482048438,0.518969444,0.483190625,0.474795833,0.451230469,0.477002778
119,4,1065.97,363.054,1102.76,364.695,1099.52,396.084,1063.24,394.822,0.832789063,0.495758333,0.86153125,0.493479167,0.859,0.449883333,0.83065625,0.451636111
120,1,568.048,101.369,609.867,98.0825,610.317,130.081,569.05,132.8,0.4437875,0.859209722,0.476458594,0.863774306,0.476810156,0.819331944,0.444570313,0.815555556
120,2,1066.93,108.143,1104.1,113.659,1106.6,145.59,1069.72,140.634,0.833539063,0.849801389,0.862578125,0.842140278,0.86453125,0.797791667,0.83571875,0.804675
120,3,576.898,344.968,617.726,346.519,619.027,378.071,578.291,376.632,0.450701563,0.520877778,0.482598438,0.518723611,0.483614844,0.474901389,0.451789844,0.4769
120,4,1067.45,364.098,1103.32,365.718,1099.95,397.478,1065.96,395.972,0.833945313,0.494308333,0.86196875,0.492058333,0.859335938,0.447947222,0.83278125,0.450038889
121,1,568.931,101.571,610.706,98.477,611.932,130.369,570.178,133.112,0.444477344,0.858929167,0.477114063,0.863226389,0.478071875,0.818931944,0.445451563,0.815122222
121,2,1067.91,108.922,1104.86,114.17,1107.16,146.102,1070.11,141.306,0.834304688,0.848719444,0.863171875,0.841430556,0.86496875,0.797080556,0.836023438,0.803741667
121,3,577.618,345.208,618.719,346.697,620.053,378.379,579.258,376.616,0.451264063,0.520544444,0.483374219,0.518476389,0.484416406,0.474473611,0.452545313,0.476922222
121,4,1067.21,364.302,1103.58,365.889,1100.68,397.176,1064.14,396.654,0.833757813,0.494025,0.862171875,0.491820833,0.85990625,0.448366667,0.831359375,0.449091667
122,1,570,101.804,611.628,98.5563,612.249,130.532,570,133.11,0.4453125,0.858605556,0.477834375,0.86311625,0.478319531,0.818705556,0.4453125,0.815125
122,2,1068.09,108.974,1105.04,114.279,1107.68,146.387,1070.46,141.447,0.834445313,0.848647222,0.8633125,0.841279167,0.865375,0.796684722,0.836296875,0.803545833
122,3,578.714,345.484,618.819,346.992,620.566,378.553,579.212,376.579,0.452120313,0.520161111,0.483452344,0.518066667,0.484817188,0.474231944,0.452509375,0.476973611
122,4,1067.47,364.234,1104.01,365.888,1100.79,397.203,1064.33,396.687,0.833960938,0.494119444,0.862507813,0.491822222,0.859992188,0.448329167,0.831507813,0.449045833
123,1,569.847,101.892,611.711,98.3788,612.12,130.591,570.312,133.18,0.445192969,0.858483333,0.477899219,0.863362778,0.47821875,0.818623611,0.44555625,0.815027778
123,2,1068.15,108.887,1105.24,114.248,1107.65,146.31,1070.44,141.359,0.834492188,0.848768056,0.86346875,0.841322222,0.865351563,0.796791667,0.83628125,0.803668056
123,3,578.158,345.02,619.714,346.73,620.123,378.183,579.647,376.505,0.451685938,0.520805556,0.484151563,0.518430556,0.484471094,0.474745833,0.452849219,0.477076389
123,4,1067.45,363.968,1104.12,365.446,1100.83,397.236,1064.49,395.763,0.833945313,0.494488889,0.86259375,0.492436111,0.860023438,0.448283333,0.831632813,0.450329167
124,1,569.877,101.352,611.944,98.1576,612.125,129.951,570.056,132.873,0.445216406,0.859233333,0.47808125,0.86367,0.478222656,0.8195125,0.44535625,0.815454167
124,2,1067.94,108.414,1105.3,113.749,1107.58,145.844,1070.62,140.676,0.834328125,0.849425,0.863515625,0.842015278,0.865296875,0.797438889,0.836421875,0.804616667
124,3,578.498,344.598,619.782,346.25,620.18,377.54,579.551,375.983,0.451951563,0.521391667,0.484204688,0.519097222,0.484515625,0.475638889,0.452774219,0.477801389
124,4,1067.32,363.395,1104.08,365.103,1100.82,396.753,1064.34,395.044,0.83384375,0.495284722,0.8625625,0.4929125,0.860015625,0.448954167,0.831515625,0.451327778
125,1,569.775,101.116,611.175,97.6896,612.271,129.837,570.086,132.5,0.445136719,0.859561111,0.477480469,0.86432,0.478336719,0.819670833,0.445379688,0.815972222
125,2,1067.72,108.132,1104.71,113.277,1107.13,145.309,1069.83,140.506,0.83415625,0.849816667,0.863054688,0.842670833,0.864945313,0.798181944,0.835804688,0.804852778
125,3,577.669,344.686,618.515,345.775,620.029,377.451,579.161,375.785,0.451303906,0.521269444,0.483214844,0.519756944,0.484397656,0.4757625,0.452469531,0.478076389
125,4,1068.85,362.776,1103.36,365.302,1100.28,396.124,1066.97,395.16,0.835039063,0.496144444,0.862,0.492636111,0.85959375,0.449827778,0.833570313,0.451166667
126,1,568.288,101.292,609.845,97.9533,610.869,129.867,569.122,132.691,0.443975,0.859316667,0.476441406,0.86395375,0.477241406,0.819629167,0.444626563,0.815706944
126,2,1066.52,107.803,1103.65,113.332,1106.11,145.529,1068.6,140.343,0.83321875,0.850273611,0.862226563,0.842594444,0.864148438,0.797876389,0.83484375,0.805079167
126,3,576.567,344.619,617.875,345.754,618.345,377.415,578.027,375.736,0.450442969,0.5213625,0.482714844,0.519786111,0.483082031,0.4758125,0.451583594,0.478144444
126,4,1066.96,362.419,1102.37,364.889,1099.08,395.252,1064.64,394.869,0.8335625,0.496640278,0.861226563,0.493209722,0.85865625,0.451038889,0.83175,0.451570833
127,1,567.122,100.788,608.762,97.361,609.855,129.252,568.134,132.144,0.443064063,0.860016667,0.475595313,0.864776389,0.476449219,0.820483333,0.443854688,0.816466667
127,2,1065.53,107.187,1102.64,112.474,1105.26,144.492,1067.86,139.553,0.832445313,0.851129167,0.8614375,0.843786111,0.863484375,0.799316667,0.834265625,0.806176389
127,3,575.569,343.676,616.704,345.279,617.906,376.964,577.154,374.791,0.449663281,0.522672222,0.4818,0.520445833,0.482739063,0.476438889,0.450901563,0.479456944
127,4,1064.34,362.446,1101.54,363.318,1098.27,395.215,1062.45,393.927,0.831515625,0.496602778,0.860578125,0.495391667,0.858023438,0.451090278,0.830039063,0.452879167
128,1,566.784,100.786,607.997,97.5041,608.876,129.455,567.073,132.264,0.4428,0.860019444,0.474997656,0.864577639,0.475684375,0.820201389,0.443025781,0.8163
128,2,1064.81,107.143,1101.77,112.356,1104.48,144.391,1067.04,139.442,0.831882813,0.851190278,0.860757813,0.84395,0.862875,0.799456944,0.833625,0.806330556
128,3,574.933,343.956,615.708,345.334,617.106,377.115,576.308,374.943,0.449166406,0.522283333,0.481021875,0.520369444,0.482114063,0.476229167,0.450240625,0.479245833
128,4,1064.2,361.897,1100.68,363.437,1097.72,395.294,1061.03,393.902,0.83140625,0.497365278,0.85990625,0.495226389,0.85759375,0.450980556,0.828929688,0.452913889
129,1,565.899,100.576,607.946,97.3132,608.117,129.175,566.214,131.868,0.442108594,0.860311111,0.474957813,0.864842778,0.475091406,0.820590278,0.442354688,0.81685
129,2,1064.06,106.922,1101.41,112.166,1103.5,143.887,1066.63,139.11,0.831296875,0.851497222,0.860476563,0.844213889,0.862109375,0.800156944,0.833304688,0.806791667
129,3,574.61,343.649,615.839,344.932,616.176,376.458,575.922,374.644,0.448914063,0.522709722,0.481124219,0.520927778,0.4813875,0.477141667,0.449939063,0.479661111
129,4,1063.59,361.085,1100.3,363.356,1097.23,394.322,1060.83,393.571,0.830929688,0.498493056,0.859609375,0.495338889,0.857210938,0.452330556,0.828773438,0.453373611
130,1,565.783,100.154,607.653,96.6421,608.162,128.565,566.259,131.451,0.442017969,0.860897222,0.474728906,0.865774861,0.475126563,0.8214375,0.442389844,0.817429167
130,2,1063.74,106.231,1101.07,111.554,1103.5,143.568,1066.52,138.598,0.831046875,0.852456944,0.860210938,0.845063889,0.862109375,0.8006,0.83321875,0.807502778
130,3,574.727,343.531,615.966,344.052,616.1,375.8,575.859,374.402,0.449005469,0.522873611,0.481223438,0.52215,0.481328125,0.478055556,0.449889844,0.479997222
130,4,1063.53,360.579,1100.3,362.375,1097.27,393.903,1060.83,392.694,0.830882813,0.499195833,0.859609375,0.496701389,0.857242188,0.4529125,0.828773438,0.454591667
131,1,565.799,100.026,607.849,96.4643,608.16,128.548,566.24,131.277,0.442030469,0.861075,0.474882031,0.866021806,0.475125,0.821461111,0.442375,0.817670833
131,2,1063.87,105.747,1101.1,111.393,1103.39,143.094,1066.39,138.001,0.831148438,0.853129167,0.860234375,0.8452875,0.862023438,0.801258333,0.833117188,0.808331944
131,3,574.605,343.086,615.852,344.339,616.355,375.912,576.262,374.578,0.448910156,0.523491667,0.481134375,0.521751389,0.481527344,0.4779,0.450204688,0.479752778
131,4,1063.6,360.347,1100.48,362.288,1097.43,393.279,1061.12,392.866,0.8309375,0.499518056,0.85975,0.496822222,0.857367188,0.453779167,0.829,0.454352778
132,1,565.562,100.373,607.534,96.7553,608.291,128.786,566.532,131.668,0.441845313,0.860593056,0.474635938,0.865617639,0.475227344,0.821130556,0.442603125,0.817127778
132,2,1063.72,106.06,1100.8,111.206,1103.49,143.415,1066.28,138.257,0.83103125,0.852694444,0.86,0.845547222,0.862101563,0.8008125,0.83303125,0.807976389
132,3,574.696,343.392,615.708,344.898,616.62,376.455,576.317,374.643,0.44898125,0.523066667,0.481021875,0.520975,0.481734375,0.477145833,0.450247656,0.4796625
132,4,1063.79,360.574,1100.42,362.434,1097.51,393.725,1061.06,392.722,0.831085938,0.499202778,0.859703125,0.496619444,0.857429688,0.453159722,0.828953125,0.454552778
133,1,565.62,100.745,607.752,97.4744,608.2,129.372,566.447,132.079,0.441890625,0.860076389,0.47480625,0.864618889,0.47515625,0.820316667,0.442536719,0.816556944
133,2,1063.68,106.269,1100.91,111.425,1103.54,143.529,1066.34,138.584,0.831,0.852404167,0.860085938,0.845243056,0.862140625,0.800654167,0.833078125,0.807522222
133,3,575.076,344.114,615.652,345.323,617.236,377.205,576.309,375.003,0.449278125,0.522063889,0.480978125,0.520384722,0.482215625,0.476104167,0.450241406,0.4791625
133,4,1064.28,361.013,1100.56,362.802,1097.62,394.319,1061.08,392.873,0.83146875,0.498593056,0.8598125,0.496108333,0.857515625,0.452334722,0.82896875,0.454343056
134,1,565.828,101.279,607.691,97.8695,608.13,129.787,566.162,132.753,0.442053125,0.859334722,0.474758594,0.864070139,0.475101563,0.819740278,0.442314063,0.815620833
134,2,1063.94,106.698,1100.88,111.872,1103.54,143.974,1066.2,138.858,0.831203125,0.851808333,0.8600625,0.844622222,0.862140625,0.800036111,0.83296875,0.807141667
134,3,574.581,344.597,615.752,345.775,616.756,377.434,576.201,375.817,0.448891406,0.521393056,0.48105625,0.519756944,0.481840625,0.475786111,0.450157031,0.478031944
134,4,1063.56,361.442,1100.38,363.327,1097.43,394.692,1060.96,393.43,0.83090625,0.497997222,0.859671875,0.495379167,0.857367188,0.451816667,0.828875,0.453569444
135,1,563.776,100.336,605.891,96.9438,606.242,128.866,564.699,131.814,0.44045,0.860644444,0.473352344,0.865355833,0.473626563,0.821019444,0.441171094,0.816925
135,2,1062.56,105.314,1099.52,110.255,1102.19,142.452,1064.45,137.418,0.830125,0.853730556,0.859,0.846868056,0.861085938,0.80215,0.831601563,0.809141667
135,3,573.17,343.274,613.994,344.668,615.566,376.232,574.65,374.565,0.447789063,0.523230556,0.479682813,0.521294444,0.480910938,0.477455556,0.448945313,0.479770833
135,4,1062.65,359.681,1099.17,361.526,1096.4,392.885,1059.43,391.764,0.830195313,0.500443056,0.858726563,0.497880556,0.8565625,0.454326389,0.827679688,0.455883333
136,1,563.779,99.8012,604.922,96.2783,606.369,128.251,564.081,131.061,0.440452344,0.861387222,0.472595313,0.866280139,0.473725781,0.821873611,0.440688281,0.817970833
136,2,1061.88,104.427,1099.04,109.66,1101.72,141.523,1064.47,136.634,0.82959375,0.8549625,0.858625,0.847694444,0.86071875,0.803440278,0.831617188,0.810230556
136,3,572.675,342.765,613.714,343.301,614.985,375.515,574.295,373.672,0.447402344,0.5239375,0.479464063,0.523193056,0.480457031,0.478451389,0.448667969,0.481011111
136,4,1062.54,358.557,1099.01,360.329,1095.74,391.838,1059.41,390.675,0.830109375,0.502004167,0.858601563,0.499543056,0.856046875,0.455780556,0.827664063,0.457395833
137,1,562.841,98.6935,604.127,95.3999,605.347,127.131,563.439,130.115,0.439719531,0.862925694,0.471974219,0.867500139,0.472927344,0.823429167,0.440186719,0.819284722
137,2,1061.61,103.388,1098.7,108.489,1101.25,140.438,1063.66,135.575,0.829382813,0.856405556,0.858359375,0.849320833,0.860351563,0.804947222,0.830984375,0.811701389
137,3,572.093,341.529,613.465,342.913,614.329,374.443,573.858,372.596,0.446947656,0.525654167,0.479269531,0.523731944,0.479944531,0.479940278,0.448326563,0.482505556
137,4,1061.39,357.73,1098.61,359.42,1095.63,391.074,1059.38,389.699,0.829210938,0.503152778,0.858289063,0.500805556,0.855960938,0.456841667,0.827640625,0.458751389
138,1,562.652,98.1701,603.854,94.6236,605.155,126.607,563.137,129.317,0.439571875,0.863652639,0.471760938,0.868578333,0.472777344,0.824156944,0.439950781,0.820393056
138,2,1061.12,102.558,1098.56,107.886,1100.81,139.789,1063.72,134.615,0.829,0.857558333,0.85825,0.850158333,0.860007813,0.805848611,0.83103125,0.813034722
138,3,571.916,340.875,613.088,342.331,614.463,373.851,573.789,372.327,0.446809375,0.5265625,0.478975,0.524540278,0.480049219,0.4807625,0.448272656,0.482879167
138,4,1061.82,357.006,1098.52,359.175,1095.71,389.594,1058.92,389.203,0.829546875,0.504158333,0.85821875,0.501145833,0.856023438,0.458897222,0.82728125,0.459440278
139,1,562.208,97.8761,603.755,94.1324,604.745,126.354,563.413,128.938,0.439225,0.864060972,0.471683594,0.869260556,0.472457031,0.824508333,0.440166406,0.820919444
139,2,1061.12,102.046,1098.44,107.257,1100.68,139.092,1063.53,134.212,0.829,0.858269444,0.85815625,0.851031944,0.85990625,0.806816667,0.830882813,0.813594444
139,3,571.88,340.599,613.012,341.789,614.497,373.549,573.718,371.943,0.44678125,0.526945833,0.478915625,0.525293056,0.480075781,0.481181944,0.448217188,0.4834125
